Words; Positive; Negative; Neutral
बड़ा: 0.9999266060547732 9.68957128374335e-06 6.37043739430329e-05 
लंब: 0.0 0.0 1.0 
सरल: 0.9998552172054406 1.5474891147617953e-05 0.00012930790341178925 
बोधगम्य: 0.9999030363495194 0.0 9.6963650480577e-05 
बोध्य: 0.9999031085956115 0.0 9.689140438852312e-05 
गौतम बुद्ध: 0.9999267737968055 1.0518460819671127e-05 6.270774237483472e-05 
दारूगंधा: 0.9998812587730725 8.59143708678504e-06 0.00011014978984062755 
सुगम: 0.9994566688617501 0.0 0.0005433311382499362 
विरोजा: 0.9998812587730725 8.59143708678504e-06 0.00011014978984062746 
सहल: 0.999475408030226 0.0 0.0005245919697739989 
सीधा: 0.9998552172054388 1.5474891147560958e-05 0.00012930790341364923 
अविकट: 0.9994721158822274 0.0 0.0005278841177725882 
गन्धबिरोजा: 0.9998812587730725 8.59143708678504e-06 0.00011014978984062733 
बोद्ध्य: 0.999384477161943 0.0 0.0006155228380570212 
दारुगंधा: 0.9998812587730725 8.59143708678504e-06 0.00011014978984062703 
मोड़हीन: 0.9995377490538976 0.0 0.0004622509461024037 
चीड़: 0.9999924809133719 0.0 7.519086628102646e-06 
चीर: 0.9939634197445623 1.828001294716097e-05 0.006018300242490575 
विश्वंतर: 0.9999267737968055 1.0518460819671127e-05 6.270774237483467e-05 
चीड़ा: 0.9999279838644326 9.70003695753031e-06 6.231609860992245e-05 
विश्वबोध: 0.9999267737968055 1.0518460819671127e-05 6.270774237483455e-05 
अवक्र: 0.9995377490538976 0.0 0.0004622509461024037 
भोला भाला: 0.9998552172054415 1.547489114765558e-05 0.00012930790341093918 
विश्वन्तर: 0.9999267737968055 1.0518460819671127e-05 6.270774237483432e-05 
तथागत: 0.9999267737968055 1.0518460819671127e-05 6.270774237483386e-05 
सलाई: 0.999985064838007 0.0 1.493516199299976e-05 
सीधा सादा: 0.9998552172054415 1.5474891147657418e-05 0.00012930790341090275 
अक्लिष्ट: 0.9993931108361032 0.0 0.00060688916389679 
वृक्षधूप: 0.9999925911630921 0.0 7.40883690786194e-06 
भगवान बुद्ध: 0.9999267737968055 1.0518460819671127e-05 6.270774237483292e-05 
बुद्ध: 0.9999267737968055 1.0518460819671127e-05 6.270774237483106e-05 
दारूगंध: 0.9998812587730725 8.59143708678504e-06 0.00011014978984062646 
आसान: 0.999454531959754 0.0 0.0005454680402460379 
वियङ्ग: 0.9995377490538976 0.0 0.0004622509461024037 
सीधा-सादा: 0.9998552172054415 1.5474891147661087e-05 0.00012930790341082992 
भोला: 0.9998552172054417 1.547489114766843e-05 0.00012930790341068423 
गन्धाबिरोजा: 0.9998812587730725 8.59143708678504e-06 0.0001101497898406253 
गंधबिरोजा: 0.9998812587730725 8.59143708678504e-06 0.00011014978984062298 
गंधाबिरोजा: 0.9998812587730725 8.59143708678504e-06 0.00011014978984061834 
निश्छल: 0.9998552172054419 1.547489114768311e-05 0.00012930790341039285 
सुबोध: 0.9993758436369526 0.0 0.0006241563630473517 
अभुग्न: 0.9995377490538976 0.0 0.0004622509461024037 
सिद्धार्थ: 0.9999267737968055 1.0518460819671127e-05 6.270774237482734e-05 
वक्रहीन: 0.9995377490538976 0.0 0.0004622509461024037 
भोला-भाला: 0.9998552172054425 1.5474891147712475e-05 0.00012930790340981012 
सुहंगम: 0.9994740587866201 0.0 0.0005259412133798581 
दारुगंध: 0.9998812587730727 8.59143708678504e-06 0.00011014978984060907 
चीढ़: 0.9999927087628205 0.0 7.2912371794766255e-06 
वियंग: 0.9995377490538976 0.0 0.0004622509461024037 
बुद्धदेव: 0.9999267737968055 1.0518460819671127e-05 6.270774237481988e-05 
चीढ़ा: 0.9999929439623603 0.0 7.056037639727185e-06 
धूप: 0.9999567245366233 0.0 4.327546337672796e-05 
मूत्रिका: 0.9999943551619221 0.0 5.644838077819738e-06 
गँधाबिरोजा: 0.9998812587730727 8.59143708678504e-06 0.00011014978984059053 
गौतम: 0.9999267737968053 1.0518460819671123e-05 6.270774237501356e-05 
सलई: 0.9999962367675338 0.0 3.763232466159132e-06 
सहज: 0.9995632340658891 2.7917808613953772e-06 0.0004339741532494731 
भारतीय: 0.0 0.0 1.0 
हिंदोस्तानी: 0.0 0.0 1.0 
हिंदुस्तानी: 0.0 0.0 1.0 
भारत: 0.9999279773222395 9.700211796454114e-06 6.232246596405815e-05 
हिन्दोस्तानी: 0.0 0.0 1.0 
हिन्दी: 0.0 0.0 1.0 
हिंदी: 0.0 0.0 1.0 
हिन्दुस्तानी: 0.0 0.0 1.0 
भारतवासी: 0.0 0.0 1.0 
अधिक: 0.9997915331427335 6.3153564508781385e-06 0.00020215150081563375 
बहुतांश: 0.0 0.0 1.0 
अतीव: 0.9997914984947113 6.3144779899918755e-06 0.00020218702729871783 
अधिकांशीय: 0.0 0.0 1.0 
बचा खुचा: 0.9999277401187934 9.708982318659843e-06 6.255089888799621e-05 
बचा हुआ: 0.9999277401187934 9.708982318659843e-06 6.255089888799621e-05 
काफी: 0.9999271292134386 9.753232777525387e-06 6.311755378384059e-05 
बहुत: 0.9997915331430699 6.31535646065708e-06 0.00020215150046944865 
काफ़ी: 0.99979153314236 6.3153564404902645e-06 0.00020215150119944314 
भरपूर: 0.9999273193169399 9.736534757117986e-06 6.294414830292732e-05 
बाक़ी: 0.9999277401187906 9.708982319161151e-06 6.255089889025793e-05 
बचा: 0.9999277401187934 9.708982318659843e-06 6.255089888799632e-05 
अधिकांश: 0.0 0.0 1.0 
अधिकतर: 0.0 0.0 1.0 
अति: 0.9999271220764243 9.700720027782797e-06 6.317720354787916e-05 
खूब: 0.9997915331430803 6.315356460962671e-06 0.00020215150045866813 
समधिक: 0.0 0.0 1.0 
ज़्यादा: 0.9997915331427555 6.315356451489329e-06 0.0002021515007930812 
अलावा: 0.9995512200695242 0.0 0.0004487799304757505 
बकाया: 0.9999277401187933 9.708982318659843e-06 6.25508988880336e-05 
बाकी: 0.9999277401187906 9.708982319161151e-06 6.255089889025793e-05 
ज्यादातर: 0.0 0.0 1.0 
ज्यादा: 0.9997915331427973 6.315356452711695e-06 0.00020215150074994362 
ख़ूब: 0.9997915331431747 6.315356463712996e-06 0.00020215150036162794 
ज़्यादातर: 0.0 0.0 1.0 
अवशेष: 0.9999277401187934 9.708982318659843e-06 6.255089888799621e-05 
ऊपर: 0.999927956588426 9.699376277509334e-06 6.234403529641298e-05 
अवशेषित: 0.9999277401187934 9.708982318659843e-06 6.255089888799621e-05 
और: 0.9995747864843659 0.0 0.0004252135156340786 
अवशिष्ट: 0.9999277401187934 9.708982318659843e-06 6.255089888799621e-05 
बचा-खुचा: 0.9999277401187934 9.708982318659843e-06 6.25508988879962e-05 
पश्चस्थ: 0.0 0.0 1.0 
पश्च: 0.0 0.0 1.0 
विदेशी: 0.0 0.0 1.0 
परदेशी: 0.0 0.0 1.0 
गैरमुल्की: 0.0 0.0 1.0 
पारदेशिक: 0.0 0.0 1.0 
परदेसी: 0.0 0.0 1.0 
विलायती: 0.0 0.0 1.0 
देसावरी: 0.0 0.0 1.0 
ग़ैरमुल्की: 0.0 0.0 1.0 
अन्यराष्ट्रीय: 0.0 0.0 1.0 
परदेशीय: 0.0 0.0 1.0 
बिदेसी: 0.0 0.0 1.0 
अन्यदेशीय: 0.0 0.0 1.0 
काली: 0.0 0.0 1.0 
कालरात्रि: 0.0 0.0 1.0 
काली नदी: 0.0 0.0 1.0 
कालिका: 0.999927622803664 9.764662526713307e-06 6.261253380931393e-05 
कालिया: 0.0 0.0 1.0 
कालिका देवी: 0.0 0.0 1.0 
काली नाग: 0.0 0.0 1.0 
कंकालिनी: 0.0 0.0 1.0 
काल-रात्रि: 0.0 0.0 1.0 
मुक्तकेशी: 0.0 0.0 1.0 
रेवती: 0.0 0.0 1.0 
कालिया नाग: 0.0 0.0 1.0 
श्यामा: 0.9999272996876459 9.741202582292586e-06 6.295910977174187e-05 
चंडकाली: 0.0 0.0 1.0 
उदारवादी: 0.8648111332007953 0.0 0.13518886679920478 
उदार: 0.9999274859229086 1.0002130596015759e-05 6.251194649544928e-05 
उदारमनस्क: 0.8648111332007953 0.0 0.13518886679920478 
औदार्यवादी: 0.8648111332007953 0.0 0.13518886679920478 
पुरोगामी: 0.9999277754734384 9.698758076503082e-06 6.252576848518471e-05 
उदारतावादी: 0.8648111332007953 0.0 0.13518886679920478 
साहसिक: 0.0 0.0 1.0 
साहसपूर्ण: 0.0 0.0 1.0 
सामान्य: 0.9998812497712486 8.589660448181659e-06 0.00011016056830318178 
सर्व-सामान्य: 0.9998812497704194 8.58966042688559e-06 0.00011016056915376473 
आम: 0.9998828394405963 8.630785554853582e-06 0.00010852977384883244 
सार्वजन्य: 0.9998812497704194 8.589660426885595e-06 0.00011016056915376457 
सादा: 0.9995785655004921 0.0 0.0004214344995079064 
सर्व सामान्य: 0.9998812497704194 8.58966042688559e-06 0.00011016056915376473 
सामुदायिक: 0.9998812497704194 8.589660426885595e-06 0.00011016056915376457 
सार्वजनिक: 0.9998812497704194 8.589660426885595e-06 0.00011016056915376457 
कामचलाऊ: 0.9999271141013447 9.767455349238057e-06 6.311844330609623e-05 
सर्वसामान्य: 0.9998812497704194 8.58966042688559e-06 0.00011016056915376473 
सार्वत्रिक: 0.0 0.0 1.0 
इतर: 0.999927113445134 9.76743715740773e-06 6.311911770863905e-05 
औसत: 0.9999271140258871 9.767453258218405e-06 6.311852085470557e-05 
सिंपल: 0.9995770314162928 0.0 0.00042296858370717696 
मध्यम: 0.9999271087244753 9.767102799710328e-06 6.312417272500623e-05 
सिम्पल: 0.9995766511088431 0.0 0.00042334889115694754 
सार्वजनीन: 0.9998812497704194 8.589660426885595e-06 0.00011016056915376458 
साधारण: 0.9999271141114053 9.767455628040715e-06 6.311843296666743e-05 
अविशेष: 0.9999276391012213 9.761681701123414e-06 6.259921707762241e-05 
मामूली: 0.9999274355772694 9.729872091255076e-06 6.283455063940379e-05 
अविशिष्ट: 0.9999271141818379 9.767457583778389e-06 6.311836057830251e-05 
नार्मल: 0.0 0.0 1.0 
सामूहिक: 0.9998812497704194 8.589660426885595e-06 0.00011016056915376457 
खोज: 0.0 0.0 1.0 
पता: 0.9999273222371483 9.707262735090415e-06 6.29705001165595e-05 
तलाश: 0.0 0.0 1.0 
तलब: 0.0 0.0 1.0 
अन्वीक्षण: 0.0 0.0 1.0 
अनुसन्धान: 0.0 0.0 1.0 
जुस्तजू: 0.0 0.0 1.0 
रिसर्च: 0.0 0.0 1.0 
शोधकार्य: 0.0 0.0 1.0 
फ़िराक़: 0.9998588116972246 9.425732156147618e-06 0.00013176257061923955 
अन्वेषणा: 0.0 0.0 1.0 
अनुसंधान: 0.9999130123719218 9.542861635360786e-06 7.744476644289461e-05 
संधान: 0.9976846187150575 0.0 0.002315381284942492 
हेर: 0.9981985268865661 0.0010865507463407287 0.0007149223670931917 
गवेषणा: 0.0 0.0 1.0 
अन्वेषण: 0.0 0.0 1.0 
टोह: 0.9999273222372459 9.707262722208957e-06 6.297050003192015e-05 
फिराक: 0.9998588116972269 9.42573215614764e-06 0.00013176257061694506 
पर्योष्टि: 0.0 0.0 1.0 
खोज-बीन: 0.0 0.0 1.0 
शोध: 0.0 0.0 1.0 
धोखा: 0.9999269806602491 9.843226216167233e-06 6.317611353476951e-05 
शुबहा: 0.9999267684345257 1.0514892961382339e-05 6.271667251301063e-05 
फर्जीवाड़ा: 0.9999270248617506 9.703334226672265e-06 6.327180402271955e-05 
धोखेबाज़ी: 0.9999270248617506 9.703334226672263e-06 6.327180402271955e-05 
विपर्यय: 0.9999267684345257 1.0514892961382952e-05 6.271667251301201e-05 
मक्कारी: 0.9999270248617473 9.703334226701828e-06 6.327180402596576e-05 
चार सौ बीसी: 0.9999270248617506 9.703334226672248e-06 6.327180402271955e-05 
वहम: 0.9999267684345257 1.0514892961382302e-05 6.271667251301063e-05 
बिजूका: 0.9993384652393553 0.0006615347606446957 0.0 
छल: 0.9999270248617506 9.703334226672226e-06 6.327180402271955e-05 
विभ्रम: 0.9999267684345257 1.0514892961382253e-05 6.271667251301063e-05 
धोखेबाजी: 0.9999270248617506 9.703334226672185e-06 6.327180402271955e-05 
भ्रान्ति: 0.9999268265593253 1.0461794958167641e-05 6.271164571647975e-05 
प्रतिभास: 0.9999267684345257 1.0514892961381953e-05 6.271667251301063e-05 
ठगी: 0.9999270248617506 9.703334226757016e-06 6.327180402271955e-05 
भ्रम: 0.9999267684345254 1.051489296156087e-05 6.271667251301061e-05 
बिजूखा: 0.9993403433597384 0.0006596566402616074 0.0 
भरम: 0.9999267684345254 1.0514892961560072e-05 6.271667251301061e-05 
भ्रांति: 0.9999268265593253 1.0461794958167641e-05 6.271164571647975e-05 
छलावा: 0.9999270248617506 9.703334226671936e-06 6.327180402271955e-05 
कूटता: 0.9999270248617506 9.703334226672268e-06 6.327180402271955e-05 
दोष: 0.9999219609309445 1.3207931476700564e-05 6.483113757873609e-05 
बुराई: 0.999921670933462 1.3007632972486971e-05 6.532143356550715e-05 
कुसूर: 0.9999267233951447 1.0428392400533503e-05 6.284821245478955e-05 
ख़राबी: 0.999921960519857 1.3208160841103304e-05 6.483131930182209e-05 
क़सूर: 0.9999267757727158 1.0521512362547478e-05 6.270271492167325e-05 
गड़बड़: 0.999226747792487 0.0007732522075129825 0.0 
विकार: 0.9992894018515781 0.0007105981484219279 0.0 
अपराध: 0.9999263737329199 1.0009447355166568e-05 6.361681972486414e-05 
ऐब: 0.999921960519857 1.3208160841103202e-05 6.48313193018221e-05 
क़ुसूर: 0.9999267757727158 1.0521512362512936e-05 6.270271492167325e-05 
कमी: 0.9999223873787081 1.275401495447623e-05 6.485860633739523e-05 
विद्रूपता: 0.9992180381355221 0.0007819618644779197 0.0 
गुनाहगारी: 0.9999267757727158 1.052151236246688e-05 6.270271492167325e-05 
दुर्गुण: 0.999921960519857 1.320816084110319e-05 6.48313193018221e-05 
खोट: 0.999921960519857 1.3208160841103206e-05 6.48313193018222e-05 
जुर्म: 0.9999267757727159 1.0521512362374768e-05 6.270271492167325e-05 
विकृति: 0.9998589392650407 9.428366721491222e-06 0.00013163236823786776 
पाष्मा: 0.9999267753066798 1.0521501739591751e-05 6.270319158061049e-05 
खराबी: 0.999921960519857 1.3208160841105918e-05 6.483131930182186e-05 
कसूर: 0.9999267757727165 1.0521512361822092e-05 6.270271492167329e-05 
गड़बड़ी: 0.9992267557059152 0.000773244294084744 0.0 
ख़ामी: 0.999921960519857 1.3208160841103063e-05 6.483131930182211e-05 
खामी: 0.999921960519857 1.3208160841102923e-05 6.483131930182213e-05 
त्रुटि: 0.9999267233883588 1.0428380336046294e-05 6.28482313052389e-05 
गुनाह: 0.99992637373292 1.0009447355147689e-05 6.361681972486414e-05 
उल्लू: 0.9999238888974322 1.0799517098564366e-05 6.531158546924149e-05 
घुग्घू: 0.9999238888974322 1.0799517098564366e-05 6.531158546924149e-05 
निशाट: 0.9999238888974322 1.0799517098564427e-05 6.531158546924149e-05 
रूपनाशन: 0.9999238888974322 1.0799517098564364e-05 6.531158546924149e-05 
चुग़द: 0.9999238888974322 1.0799517098564364e-05 6.531158546924149e-05 
घूघ: 0.9999238888974322 1.0799517098564364e-05 6.531158546924149e-05 
घुघुआ: 0.9999238888974322 1.0799517098564362e-05 6.531158546924149e-05 
लक्ष्मी वाहन: 0.9999238888974322 1.079951709856436e-05 6.531158546924149e-05 
पेचा: 0.9999238888974322 1.0799517098564357e-05 6.531158546924149e-05 
उलूक: 0.9999238888974322 1.0799517098564366e-05 6.531158546924149e-05 
अचंभा: 1.0 0.0 0.0 
ताज्जुब: 1.0 0.0 0.0 
आश्चर्य: 1.0 0.0 0.0 
अचरज: 1.0 0.0 0.0 
हैरत: 1.0 0.0 0.0 
विस्मय: 1.0 0.0 0.0 
ताज़्जुब: 1.0 0.0 0.0 
अचंभव: 1.0 0.0 0.0 
अचम्भा: 1.0 0.0 0.0 
शोर: 0.9999266250396677 1.0574163861063426e-05 6.280079647125459e-05 
हल्लागुल्ला: 0.9999266250396677 1.0574163861063426e-05 6.280079647125459e-05 
शोरगुल: 0.9999266250396677 1.0574163861063426e-05 6.280079647125459e-05 
हो-हल्ला: 0.9999266250396714 1.057416385862598e-05 6.280079646989176e-05 
शोरशराबा: 0.9999266250396677 1.0574163861063426e-05 6.280079647125459e-05 
शोर-गुल: 0.9999266250396677 1.0574163861063426e-05 6.280079647125459e-05 
